flight_id,date,carrier,origin,dest,sched_dep_local,dep_hour,predicted_delay_min,predicted_delay_bucket,actual_delay_bucket,dep_delay_min,delay_risk,risk_threshold_used,prob_on_time,prob_15_30_min,prob_30_60_min,prob_60_90_min,prob_90plus_min,prev_arr_delay_min,inbound_delay_after_buffer_min,had_late_inbound,tight_turnaround,turnaround_buffer_min,weather_severity_score,snowfall_cm,precip_mm,wind_gust_kmh,is_fog_code,is_thunderstorm_code,origin_recent_delay_rate,carrier_recent_delay_rate,route_recent_delay_rate,is_evening_bank,origin_hour_congestion_pctile,date_ordinal
2015-01-10_OO6207,2015-01-10,OO,DEN,JAC,19:08,19,4.2,0,0,-5.0,0.1964,0.82,0.8036,0.0902,0.0374,0.0118,0.057,-18.0,0.0,0,0,185.0,0.444,0.0,0.0,14.8,0,0,0.22,0.27,0.5294117647058824,1,0.11174340403517848,5
2015-01-11_OO6515,2015-01-11,OO,DEN,DFW,07:55,7,2.2,0,0,-7.0,0.196,0.82,0.804,0.0835,0.0336,0.0262,0.0528,6.0,,0,0,,0.519,0.0,0.0,17.3,0,0,0.2,0.29,0.34,0,0.053414381789963786,6
2015-01-11_EV5911,2015-01-11,EV,ORD,PIA,13:10,13,7.0,0,0,-1.0,0.1958,0.82,0.8042,0.0488,0.0802,0.0284,0.0384,0.0,,0,0,,0.798,0.0,0.0,26.6,0,0,0.12,0.25,0.38461538461538464,0,0.916619771149878,6
2015-01-11_OO5325,2015-01-11,OO,ORD,MKE,16:47,16,6.2,0,0,12.0,0.1956,0.82,0.8044,0.0737,0.0759,0.0205,0.0255,-20.0,0.0,0,0,93.0,0.6269999999999999,0.0,0.0,20.9,0,0,0.22,0.26,0.32,1,0.5639654848996436,6
2015-01-11_EV5912,2015-01-11,EV,DEN,DIK,19:52,19,7.1,0,0,8.0,0.1955,0.82,0.8045,0.0795,0.069,0.0283,0.0187,0.0,0.0,0,0,196.0,0.183,0.0,0.0,6.1,0,0,0.56,0.32,0.5454545454545454,1,0.9094671495085359,6
2015-01-11_OO2643,2015-01-11,OO,ORD,CHO,14:25,14,7.3,0,1,18.0,0.1954,0.82,0.8046,0.0416,0.0548,0.0199,0.079,0.0,0.0,0,1,41.0,0.7769999999999999,0.0,0.0,25.9,0,0,0.28,0.22,0.8333333333333334,0,0.10307634590133183,6
2015-01-11_OO5218,2015-01-11,OO,DEN,ISN,14:21,14,5.1,0,0,1.0,0.1953,0.82,0.8047,0.0402,0.1142,0.0246,0.0163,-3.0,0.0,0,0,104.0,0.325,0.07,0.0,5.0,0,0,0.22,0.22,0.5,0,0.28854112778065183,6
2015-01-11_DL2205,2015-01-11,DL,ORD,DTW,09:00,9,4.0,0,0,-3.0,0.1951,0.82,0.8049,0.0816,0.0575,0.0103,0.0457,0.0,,0,0,,0.735,0.0,0.0,24.5,0,0,0.12,0.23,0.44,0,0.7106546614143688,6
2015-01-11_WN1740,2015-01-11,WN,DEN,CAK,10:55,10,5.2,0,0,-1.0,0.195,0.82,0.805,0.0997,0.0541,0.0139,0.0274,26.0,,1,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.26,0.19,,0,0.6835230212105535,6
2015-01-11_OO5315,2015-01-11,OO,DEN,JMS,09:55,9,4.2,0,0,7.0,0.1947,0.82,0.8053,0.088,0.0433,0.0215,0.042,-11.0,,0,0,,0.5069999999999999,0.0,0.0,16.9,0,0,0.14,0.28,,0,0.13954992240041386,6
2015-01-11_OO5413,2015-01-11,OO,ORD,MKE,14:19,14,5.3,0,0,-3.0,0.1943,0.82,0.8057,0.0277,0.1309,0.0112,0.0244,-7.0,0.0,0,0,100.0,0.7769999999999999,0.0,0.0,25.9,0,0,0.26,0.23,0.32,0,0.10307634590133183,6
2015-01-10_UA338,2015-01-10,UA,DEN,DFW,17:30,17,4.6,0,0,-5.0,0.1941,0.82,0.8059,0.109,0.0572,0.0122,0.0156,-5.0,0.0,0,0,289.0,0.432,0.0,0.0,14.4,0,0,0.26,0.43,0.36,1,0.20382824624935333,5
2015-01-11_DL160,2015-01-11,DL,DEN,MSP,11:15,11,3.9,0,0,7.0,0.194,0.82,0.806,0.058,0.0971,0.0113,0.0276,-23.0,,0,0,,0.378,0.0,0.0,12.6,0,0,0.28,0.22,0.3,0,0.6835230212105535,6
2015-01-10_EV4753,2015-01-10,EV,ORD,SGF,18:10,18,9.2,0,2,31.0,0.1935,0.82,0.8065,0.1156,0.0311,0.0126,0.0342,-9.0,0.0,0,0,257.0,1.026,0.0,0.0,34.2,0,0,0.54,0.18,0.6666666666666666,1,0.5639654848996436,5
2015-01-11_UA1281,2015-01-11,UA,ORD,DCA,07:00,7,4.1,0,0,-3.0,0.1933,0.82,0.8067,0.0826,0.047,0.0382,0.0255,35.0,,1,0,,0.7769999999999999,0.0,0.0,25.9,0,0,0.3,0.43,0.64,0,0.0535546801725755,6
2015-01-11_UA268,2015-01-11,UA,DEN,SFO,10:05,10,5.3,0,0,0.0,0.1928,0.82,0.8072,0.1031,0.04,0.0149,0.0347,3.0,,0,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.16,0.33,0.36,0,0.6835230212105535,6
2015-01-10_OO5531,2015-01-10,OO,DEN,GTF,18:53,18,5.3,0,0,-8.0,0.1922,0.82,0.8078,0.0815,0.0379,0.0135,0.0592,-9.0,0.0,0,0,131.0,0.45299999999999996,0.0,0.0,15.1,0,0,0.24,0.28,0.5833333333333334,1,0.4905587170201759,5
2015-01-11_UA1227,2015-01-11,UA,DEN,RSW,08:40,8,2.8,0,0,-5.0,0.1919,0.82,0.8081,0.0794,0.0609,0.0111,0.0405,10.0,,0,0,,0.528,0.0,0.0,17.6,0,0,0.14,0.38,0.25,0,0.23706673564407657,6
2015-01-11_AA99,2015-01-11,AA,ORD,PDX,16:00,16,6.9,0,0,3.0,0.1913,0.82,0.8087,0.1053,0.0505,0.0092,0.0263,-15.0,0.0,0,0,291.0,0.6269999999999999,0.0,0.0,20.9,0,0,0.24,0.17,0.7391304347826086,1,0.5639654848996436,6
2015-01-11_UA1491,2015-01-11,UA,DEN,IAD,10:05,10,5.1,0,3,65.0,0.1913,0.82,0.8087,0.0929,0.0434,0.0152,0.0398,-8.0,,0,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.16,0.32,0.52,0,0.6835230212105535,6
2015-01-11_UA1192,2015-01-11,UA,DEN,TPA,10:52,10,5.2,0,0,8.0,0.1913,0.82,0.8087,0.08,0.0795,0.0055,0.0263,-13.0,,0,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.26,0.3,0.45454545454545453,0,0.6835230212105535,6
2015-01-10_OO5320,2015-01-10,OO,DEN,MAF,17:15,17,4.5,0,0,3.0,0.1911,0.82,0.8089,0.112,0.0468,0.0115,0.0208,1.0,0.0,0,0,275.0,0.432,0.0,0.0,14.4,0,0,0.28,0.26,0.4375,1,0.20382824624935333,5
2015-01-11_UA696,2015-01-11,UA,DEN,SAT,12:30,12,5.6,0,0,13.0,0.1909,0.82,0.8091,0.0668,0.1001,0.0058,0.0181,-14.0,,0,0,,0.22799999999999998,0.0,0.0,7.6,0,0,0.28,0.26,0.3103448275862069,0,0.5565183652353854,6
2015-01-11_UA648,2015-01-11,UA,DEN,PIT,10:00,10,4.8,0,0,14.0,0.1909,0.82,0.8091,0.0503,0.1041,0.0027,0.0338,-16.0,,0,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.14,0.33,0.29411764705882354,0,0.6835230212105535,6
2015-01-11_WN3041,2015-01-11,WN,DEN,BWI,10:20,10,4.8,0,0,0.0,0.1909,0.82,0.8091,0.0791,0.0432,0.0366,0.032,0.0,,0,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.22,0.19,0.43333333333333335,0,0.6835230212105535,6
2015-01-11_F91061,2015-01-11,F9,ORD,PHX,07:00,7,3.9,0,0,-4.0,0.1908,0.82,0.8092,0.0454,0.0512,0.0194,0.0747,164.0,,1,0,,0.7769999999999999,0.0,0.0,25.9,0,0,0.32,0.38,0.48,0,0.0535546801725755,6
2015-01-11_EV4758,2015-01-11,EV,ORD,DAY,16:14,16,7.5,0,0,7.0,0.1906,0.82,0.8094,0.101,0.0571,0.0081,0.0243,-11.0,0.0,0,0,246.0,0.6269999999999999,0.0,0.0,20.9,0,0,0.2,0.24,0.58,1,0.5639654848996436,6
2015-01-11_F91070,2015-01-11,F9,ORD,ATL,06:25,6,3.3,0,0,-9.0,0.19,0.82,0.81,0.1,0.0401,0.0288,0.0211,5.0,,0,0,,0.768,0.0,0.0,25.6,0,0,0.4,0.39,0.48,0,0.024385668730069407,6
2015-01-11_F9800,2015-01-11,F9,DEN,MEM,14:25,14,4.3,0,0,9.0,0.19,0.82,0.81,0.0636,0.0884,0.0262,0.0117,8.0,0.0,0,0,300.0,0.325,0.07,0.0,5.0,0,0,0.22,0.34,0.3333333333333333,0,0.28854112778065183,6
2015-01-10_DL2442,2015-01-10,DL,DEN,ATL,14:45,14,3.2,0,0,11.0,0.1897,0.82,0.8103,0.118,0.0387,0.012,0.021,0.0,,0,0,,0.39,0.0,0.0,13.0,0,0,0.2,0.24,0.32,0,0.11174340403517848,5
2015-01-11_UA1012,2015-01-11,UA,ORD,IAH,05:15,5,3.9,0,0,2.0,0.1896,0.82,0.8104,0.1066,0.0297,0.0258,0.0276,31.0,,1,0,,0.831,0.0,0.0,27.7,0,0,0.4,0.43,0.76,0,0.004220596510973551,6
2015-01-11_EV6157,2015-01-11,EV,ORD,DTW,16:06,16,7.6,0,0,2.0,0.1896,0.82,0.8104,0.0968,0.0344,0.0133,0.0451,-10.0,0.0,0,0,118.0,0.6269999999999999,0.0,0.0,20.9,0,0,0.22,0.24,0.38,1,0.5639654848996436,6
2015-01-10_OO5517,2015-01-10,OO,DEN,PSP,18:45,18,4.9,0,0,-4.0,0.1895,0.82,0.8105,0.1043,0.074,0.0058,0.0054,-11.0,0.0,0,0,209.0,0.45299999999999996,0.0,0.0,15.1,0,0,0.24,0.28,0.38095238095238093,1,0.4905587170201759,5
2015-01-11_OO5408,2015-01-11,OO,ORD,MKG,09:45,9,5.0,0,0,-5.0,0.1889,0.82,0.8111,0.0477,0.0937,0.0088,0.0387,8.0,,0,0,,0.735,0.0,0.0,24.5,0,0,0.14,0.29,0.25,0,0.7106546614143688,6
2015-01-11_WN436,2015-01-11,WN,DEN,CMH,10:15,10,4.8,0,0,7.0,0.1888,0.82,0.8112,0.0768,0.0379,0.0263,0.0478,1.0,,0,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.22,0.19,,0,0.6835230212105535,6
2015-01-10_F9300,2015-01-10,F9,DEN,TPA,23:59,23,3.5,0,0,-5.0,0.1888,0.82,0.8112,0.1206,0.0542,0.007,0.007,-12.0,0.0,0,0,272.0,0.714,0.0,0.0,23.8,0,0,0.24,0.39,0.46875,0,0.01720124159337817,5
2015-01-10_F9761,2015-01-10,F9,DEN,LAS,21:35,21,4.4,0,2,52.0,0.1884,0.82,0.8116,0.0682,0.059,0.0499,0.0113,29.0,,1,0,,0.594,0.0,0.0,19.8,0,0,0.22,0.38,0.28,0,0.01073460941541645,5
2015-01-11_OO6232,2015-01-11,OO,DEN,JAC,15:10,15,5.2,0,4,254.0,0.1884,0.82,0.8116,0.0556,0.1012,0.0094,0.0222,2.0,,0,0,,0.162,0.0,0.0,5.4,0,0,0.26,0.23,0.47368421052631576,0,0.6117434040351785,6
2015-01-11_AA1078,2015-01-11,AA,ORD,MIA,06:00,6,3.1,0,0,-9.0,0.1883,0.82,0.8117,0.0969,0.0419,0.0329,0.0166,23.0,,1,0,,0.768,0.0,0.0,25.6,0,0,0.4,0.45,0.5,0,0.024385668730069407,6
2015-01-10_F9581,2015-01-10,F9,DEN,SLC,21:30,21,4.8,0,2,32.0,0.1882,0.82,0.8118,0.0715,0.063,0.0409,0.0128,72.0,,1,0,,0.594,0.0,0.0,19.8,0,0,0.2,0.38,0.26,0,0.01073460941541645,5
2015-01-10_F91248,2015-01-10,F9,DEN,MIA,13:05,13,2.9,0,0,-5.0,0.1879,0.82,0.8121,0.1308,0.0423,0.0093,0.0054,1.0,0.0,0,0,248.0,0.486,0.0,0.0,16.2,0,0,0.26,0.35,0.43333333333333335,0,0.13954992240041386,5
2015-01-11_F91256,2015-01-11,F9,ORD,MIA,06:00,6,3.2,0,4,132.0,0.1876,0.82,0.8124,0.0755,0.0545,0.034,0.0237,63.0,,1,0,,0.768,0.0,0.0,25.6,0,0,0.38,0.38,0.48,0,0.024385668730069407,6
2015-01-11_AA2303,2015-01-11,AA,ORD,DFW,06:30,6,3.3,0,0,-3.0,0.1869,0.82,0.8131,0.0593,0.0598,0.0423,0.0254,44.0,,1,0,,0.768,0.0,0.0,25.6,0,0,0.4,0.45,0.56,0,0.024385668730069407,6
2015-01-11_OO6420,2015-01-11,OO,DEN,CID,09:55,9,3.8,0,0,-3.0,0.1867,0.82,0.8133,0.0692,0.0732,0.0218,0.0226,-13.0,,0,0,,0.5069999999999999,0.0,0.0,16.9,0,0,0.1,0.26,0.5384615384615384,0,0.13954992240041386,6
2015-01-11_F9242,2015-01-11,F9,DEN,IAH,19:20,19,5.0,0,0,-7.0,0.1864,0.82,0.8136,0.0789,0.0398,0.0589,0.0088,-12.0,0.0,0,0,225.0,0.183,0.0,0.0,6.1,0,0,0.56,0.31,0.4,1,0.9094671495085359,6
2015-01-10_F9341,2015-01-10,F9,DEN,BZN,21:30,21,5.1,0,0,3.0,0.1864,0.82,0.8136,0.0916,0.0381,0.0386,0.018,21.0,0.0,1,0,130.0,0.594,0.0,0.0,19.8,0,0,0.22,0.39,0.5333333333333333,0,0.01073460941541645,5
2015-01-11_WN1916,2015-01-11,WN,DEN,PHX,09:50,9,3.3,0,0,-3.0,0.1863,0.82,0.8137,0.0473,0.0934,0.0134,0.0322,0.0,,0,0,,0.5069999999999999,0.0,0.0,16.9,0,0,0.14,0.19,0.22,0,0.13954992240041386,6
2015-01-11_AA1516,2015-01-11,AA,ORD,MSP,09:50,9,4.8,0,0,-1.0,0.1859,0.82,0.8141,0.0528,0.0579,0.039,0.0362,-1.0,,0,0,,0.735,0.0,0.0,24.5,0,0,0.12,0.36,0.46,0,0.7106546614143688,6
2015-01-11_EV4155,2015-01-11,EV,ORD,PIT,10:10,10,4.9,0,0,0.0,0.1859,0.82,0.8141,0.0905,0.0448,0.0062,0.0445,16.0,,1,0,,0.714,0.0,0.0,23.8,0,0,0.1,0.21,0.625,0,0.21403113862314763,6
2015-01-11_EV5924,2015-01-11,EV,ORD,TYS,14:40,14,5.6,0,0,-5.0,0.1857,0.82,0.8143,0.097,0.0378,0.0118,0.0391,-14.0,0.0,0,0,157.0,0.7769999999999999,0.0,0.0,25.9,0,0,0.28,0.27,0.5714285714285714,0,0.10307634590133183,6
2015-01-11_EV4160,2015-01-11,EV,ORD,STL,08:02,8,4.2,0,0,-7.0,0.1856,0.82,0.8144,0.095,0.0501,0.0114,0.0291,-4.0,,0,0,,0.768,0.0,0.0,25.6,0,0,0.14,0.21,0.5862068965517241,0,0.49305946351528795,6
2015-01-11_UA677,2015-01-11,UA,DEN,ICT,17:28,17,6.8,0,1,22.0,0.1852,0.82,0.8148,0.0607,0.079,0.0231,0.0224,-14.0,0.0,0,0,294.0,0.162,0.0,0.0,5.4,0,0,0.52,0.37,,1,0.37558199689601657,6
2015-01-11_OO6332,2015-01-11,OO,DEN,FSD,14:28,14,4.6,0,3,69.0,0.1851,0.82,0.8149,0.0433,0.107,0.0117,0.023,-12.0,,0,0,,0.325,0.07,0.0,5.0,0,0,0.2,0.23,0.3870967741935484,0,0.28854112778065183,6
2015-01-10_OO6210,2015-01-10,OO,DEN,TUS,17:20,17,4.3,0,0,-4.0,0.185,0.82,0.815,0.0968,0.0733,0.0063,0.0086,-17.0,0.0,0,0,269.0,0.432,0.0,0.0,14.4,0,0,0.28,0.24,0.5833333333333334,1,0.20382824624935333,5
2015-01-11_EV4765,2015-01-11,EV,ORD,GRR,08:15,8,3.9,0,4,137.0,0.185,0.82,0.815,0.1082,0.0542,0.0058,0.0169,-16.0,,0,0,,0.768,0.0,0.0,25.6,0,0,0.12,0.2,0.52,0,0.49305946351528795,6
2015-01-11_AA1634,2015-01-11,AA,ORD,STL,18:30,18,12.2,0,4,106.0,0.185,0.82,0.815,0.0664,0.0797,0.0051,0.0338,-14.0,0.0,0,0,379.0,0.6940000000000001,0.07,0.0,17.3,0,0,0.64,0.25,0.5757575757575758,1,0.8659726130181955,6
2015-01-10_DL1410,2015-01-10,DL,DEN,DTW,14:00,14,3.2,0,0,-3.0,0.1845,0.82,0.8155,0.1111,0.0405,0.0083,0.0246,-11.0,,0,0,,0.39,0.0,0.0,13.0,0,0,0.28,0.24,0.4,0,0.11174340403517848,5
2015-01-10_OO5605,2015-01-10,OO,DEN,TUS,15:30,15,4.8,0,0,-8.0,0.1842,0.82,0.8158,0.0939,0.0395,0.0352,0.0156,-12.0,0.0,0,0,315.0,0.324,0.0,0.0,10.8,0,0,0.22,0.25,0.6,0,0.36277806518365235,5
2015-01-11_UA675,2015-01-11,UA,ORD,DEN,08:15,8,5.6,0,0,-4.0,0.1842,0.82,0.8158,0.0597,0.0906,0.0125,0.0213,272.0,,1,0,,0.768,0.0,0.0,25.6,0,0,0.14,0.39,0.56,0,0.49305946351528795,6
2015-01-11_OO4969,2015-01-11,OO,ORD,PIA,09:50,9,4.7,0,0,-1.0,0.1841,0.82,0.8159,0.084,0.0577,0.0132,0.0293,12.0,,0,0,,0.735,0.0,0.0,24.5,0,0,0.14,0.29,0.40540540540540543,0,0.7106546614143688,6
2015-01-11_OO6197,2015-01-11,OO,DEN,PDX,07:55,7,2.4,0,0,1.0,0.1841,0.82,0.8159,0.0536,0.0427,0.0333,0.0545,12.0,,0,0,,0.519,0.0,0.0,17.3,0,0,0.2,0.29,0.6122448979591837,0,0.053414381789963786,6
2015-01-11_EV6045,2015-01-11,EV,ORD,TUL,10:05,10,4.5,0,0,-3.0,0.1841,0.82,0.8159,0.0962,0.0497,0.0085,0.0297,-6.0,,0,0,,0.714,0.0,0.0,23.8,0,0,0.12,0.2,0.4411764705882353,0,0.21403113862314763,6
2015-01-11_OO5339,2015-01-11,OO,ORD,SPI,16:46,16,6.2,0,0,-5.0,0.1841,0.82,0.8159,0.0858,0.0432,0.0131,0.0419,-13.0,0.0,0,0,81.0,0.6269999999999999,0.0,0.0,20.9,0,0,0.22,0.26,0.42105263157894735,1,0.5639654848996436,6
2015-01-11_AA2483,2015-01-11,AA,ORD,MIA,08:00,8,4.0,0,0,-5.0,0.1837,0.82,0.8163,0.0853,0.053,0.0106,0.0349,-3.0,,0,0,,0.768,0.0,0.0,25.6,0,0,0.14,0.41,0.5,0,0.49305946351528795,6
2015-01-11_UA751,2015-01-11,UA,DEN,DSM,12:36,12,7.9,0,0,-2.0,0.1837,0.82,0.8163,0.0498,0.0582,0.0495,0.0262,133.0,,1,0,,0.22799999999999998,0.0,0.0,7.6,0,0,0.22,0.24,0.4117647058823529,0,0.5565183652353854,6
2015-01-11_AA1075,2015-01-11,AA,ORD,DCA,08:11,8,4.4,0,0,-5.0,0.1835,0.82,0.8165,0.0823,0.0585,0.0228,0.0199,0.0,,0,0,,0.768,0.0,0.0,25.6,0,0,0.14,0.4,0.64,0,0.49305946351528795,6
2015-01-11_AA186,2015-01-11,AA,ORD,BOS,11:40,11,5.1,0,0,0.0,0.1832,0.82,0.8168,0.0655,0.0815,0.0212,0.015,-8.0,0.0,0,0,274.0,0.735,0.0,0.0,24.5,0,0,0.16,0.31,0.66,0,0.17792159069592947,6
2015-01-11_OO5232,2015-01-11,OO,DEN,BIS,19:43,19,7.5,0,0,-1.0,0.1832,0.82,0.8168,0.0576,0.0612,0.0318,0.0326,-8.0,0.0,0,0,151.0,0.183,0.0,0.0,6.1,0,0,0.54,0.36,0.4166666666666667,1,0.9094671495085359,6
2015-01-11_EV6189,2015-01-11,EV,ORD,MCI,08:05,8,4.5,0,0,-6.0,0.1826,0.82,0.8174,0.0679,0.0721,0.0121,0.0304,13.0,,0,0,,0.768,0.0,0.0,25.6,0,0,0.14,0.21,0.7142857142857143,0,0.49305946351528795,6
2015-01-11_OO4989,2015-01-11,OO,DEN,LNK,10:00,10,4.5,0,0,3.0,0.1825,0.82,0.8175,0.0687,0.0445,0.0477,0.0216,6.0,,0,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.14,0.25,0.6666666666666666,0,0.6835230212105535,6
2015-01-10_AA1644,2015-01-10,AA,ORD,SNA,13:45,13,6.0,0,0,-2.0,0.1822,0.82,0.8178,0.0741,0.0756,0.0092,0.0233,-9.0,0.0,0,0,243.0,1.176,0.0,0.0,39.2,0,0,0.2,0.42,0.48,0,0.8181391858938285,5
2015-01-10_UA458,2015-01-10,UA,DEN,BZN,18:57,18,5.8,0,0,1.0,0.182,0.82,0.818,0.0971,0.0457,0.0155,0.0237,-6.0,0.0,0,0,355.0,0.45299999999999996,0.0,0.0,15.1,0,0,0.24,0.44,0.5714285714285714,1,0.4905587170201759,5
2015-01-11_WN4168,2015-01-11,WN,DEN,DTW,10:10,10,4.5,0,0,-3.0,0.1816,0.82,0.8184,0.0958,0.0383,0.0253,0.0223,2.0,,0,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.24,0.19,0.41025641025641024,0,0.6835230212105535,6
2015-01-10_DL1916,2015-01-10,DL,DEN,ATL,13:30,13,3.0,0,0,-8.0,0.1815,0.82,0.8185,0.0814,0.0433,0.0323,0.0245,0.0,,0,0,,0.486,0.0,0.0,16.2,0,0,0.22,0.25,0.32,0,0.13954992240041386,5
2015-01-11_AA2473,2015-01-11,AA,ORD,MIA,07:25,7,3.3,0,0,-2.0,0.1813,0.82,0.8187,0.0774,0.0497,0.0214,0.0328,-4.0,,0,0,,0.7769999999999999,0.0,0.0,25.9,0,0,0.2,0.42,0.5,0,0.0535546801725755,6
2015-01-11_AA1496,2015-01-11,AA,ORD,BOS,08:00,8,4.3,0,0,-5.0,0.1812,0.82,0.8188,0.0503,0.0803,0.0145,0.036,-8.0,,0,0,,0.768,0.0,0.0,25.6,0,0,0.14,0.4,0.7,0,0.49305946351528795,6
2015-01-11_UA533,2015-01-11,UA,ORD,SNA,09:45,9,6.8,0,0,-8.0,0.1809,0.82,0.8191,0.0699,0.0629,0.0098,0.0383,11.0,,0,0,,0.735,0.0,0.0,24.5,0,0,0.14,0.38,0.4444444444444444,0,0.7106546614143688,6
2015-01-11_WN2783,2015-01-11,WN,DEN,IND,10:10,10,4.7,0,0,12.0,0.1805,0.82,0.8195,0.0973,0.031,0.0257,0.0264,18.0,,1,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.22,0.19,0.42857142857142855,0,0.6835230212105535,6
2015-01-10_F9422,2015-01-10,F9,DEN,ATL,23:59,23,3.4,0,2,38.0,0.1803,0.82,0.8197,0.1452,0.0233,0.0087,0.0031,-3.0,0.0,0,0,287.0,0.714,0.0,0.0,23.8,0,0,0.22,0.39,0.32,0,0.01720124159337817,5
2015-01-11_OO5264,2015-01-11,OO,DEN,MEM,10:11,10,4.3,0,0,-4.0,0.18,0.82,0.82,0.053,0.0803,0.0094,0.0373,-18.0,,0,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.24,0.25,0.35714285714285715,0,0.6835230212105535,6
2015-01-10_EV4271,2015-01-10,EV,DEN,MOT,15:15,15,4.0,0,0,-4.0,0.1799,0.82,0.8201,0.0968,0.0317,0.0277,0.0237,-7.0,0.0,0,0,199.0,0.324,0.0,0.0,10.8,0,0,0.18,0.3,0.5,0,0.36277806518365235,5
2015-01-11_EV5985,2015-01-11,EV,ORD,FSD,17:10,17,7.3,0,2,30.0,0.1799,0.82,0.8201,0.0906,0.0375,0.0123,0.0395,-20.0,0.0,0,0,92.0,0.582,0.0,0.0,19.4,0,0,0.38,0.27,0.42857142857142855,1,0.6072969424123054,6
2015-01-10_WN3377,2015-01-10,WN,DEN,SJC,16:30,16,5.5,0,0,6.0,0.1798,0.82,0.8202,0.0987,0.0207,0.0202,0.0402,-2.0,0.0,0,0,160.0,0.399,0.0,0.0,13.3,0,0,0.28,0.17,0.3,1,0.188178996378686,5
2015-01-11_OO5341,2015-01-11,OO,DEN,RKS,19:10,19,6.7,0,2,56.0,0.1797,0.82,0.8203,0.0602,0.0982,0.0039,0.0174,-19.0,0.0,0,0,385.0,0.183,0.0,0.0,6.1,0,0,0.56,0.35,0.23076923076923078,1,0.9094671495085359,6
2015-01-10_F9704,2015-01-10,F9,DEN,MSY,14:25,14,3.1,0,0,-5.0,0.1791,0.82,0.8209,0.1057,0.0274,0.0172,0.0288,-2.0,,0,0,,0.39,0.0,0.0,13.0,0,0,0.22,0.33,0.4782608695652174,0,0.11174340403517848,5
2015-01-11_US1799,2015-01-11,US,ORD,CLT,13:55,13,4.1,0,0,-8.0,0.1788,0.82,0.8212,0.0633,0.0791,0.0069,0.0294,0.0,,0,0,,0.798,0.0,0.0,26.6,0,0,0.28,0.21,0.32,0,0.916619771149878,6
2015-01-11_OO6443,2015-01-11,OO,ORD,OKC,08:45,8,5.2,0,1,15.0,0.1781,0.82,0.8219,0.0331,0.0957,0.0206,0.0287,77.0,,1,0,,0.768,0.0,0.0,25.6,0,0,0.16,0.3,0.7272727272727273,0,0.49305946351528795,6
2015-01-11_AA1395,2015-01-11,AA,ORD,TPA,07:20,7,4.1,0,0,-7.0,0.1778,0.82,0.8222,0.075,0.0527,0.0156,0.0345,0.0,,0,0,,0.7769999999999999,0.0,0.0,25.9,0,0,0.24,0.43,0.6041666666666666,0,0.0535546801725755,6
2015-01-11_OO5561,2015-01-11,OO,DEN,FAR,10:00,10,4.1,0,0,4.0,0.1776,0.82,0.8224,0.0826,0.0647,0.0108,0.0195,-17.0,,0,0,,0.46499999999999997,0.0,0.0,15.5,0,0,0.14,0.25,0.35,0,0.6835230212105535,6
2015-01-11_UA1489,2015-01-11,UA,DEN,SFO,08:00,8,3.3,0,0,1.0,0.1775,0.82,0.8225,0.1259,0.029,0.0096,0.013,51.0,,1,0,,0.528,0.0,0.0,17.6,0,0,0.26,0.42,0.38,0,0.23706673564407657,6
2015-01-11_US1831,2015-01-11,US,ORD,CLT,07:25,7,2.9,0,0,-1.0,0.1774,0.82,0.8226,0.0541,0.0722,0.0121,0.0391,0.0,,0,0,,0.7769999999999999,0.0,0.0,25.9,0,0,0.2,0.24,0.36,0,0.0535546801725755,6
2015-01-10_OO5413,2015-01-10,OO,ORD,MKE,14:10,14,4.8,0,0,4.0,0.1773,0.82,0.8227,0.038,0.0701,0.0157,0.0535,-12.0,0.0,0,0,85.0,1.101,0.0,0.0,36.7,0,0,0.24,0.25,0.44,0,0.027762145938848248,5
2015-01-11_UA358,2015-01-11,UA,DEN,AUS,09:55,9,3.7,0,0,2.0,0.1769,0.82,0.8231,0.085,0.0643,0.0044,0.0232,-22.0,,0,0,,0.5069999999999999,0.0,0.0,16.9,0,0,0.14,0.36,0.5111111111111111,0,0.13954992240041386,6
2015-01-10_EV6183,2015-01-10,EV,DEN,LBB,18:18,18,4.5,0,0,-4.0,0.1768,0.82,0.8232,0.0715,0.0271,0.0318,0.0464,-10.0,0.0,0,0,163.0,0.45299999999999996,0.0,0.0,15.1,0,0,0.22,0.2,0.45454545454545453,1,0.4905587170201759,5
2015-01-11_AA394,2015-01-11,AA,ORD,LGA,06:35,6,3.2,0,0,-6.0,0.1766,0.82,0.8234,0.0569,0.0464,0.0321,0.0412,0.0,,0,0,,0.768,0.0,0.0,25.6,0,0,0.38,0.45,0.52,0,0.024385668730069407,6
